X,Y,OBJECTID_1,OBJECTID,ID1,IND_CLADIR,JUDET,LOCALITATE,SIRUTA,TIP_CLADIR,UAT,Tip_artera,Nr_postal,Nr_post_ve,Den_Drum,Drum_vechi,verificare,NR_APARTAM,icon_url
25.8736660551063,44.5526274084692,"2","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Prof. Mirescu,,"0","0",./0.png
25.8735859255893,44.5524995857971,"3","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Prof. Mirescu,,"0","1",./0.png
25.8733683295754,44.5527938390089,"4","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Prof. Mirescu,,"0","0",./0.png
25.8730377486571,44.5521973507131,"5","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Prof. Mirescu,,"0","1",./0.png
25.8729163784392,44.5520657049837,"6","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"6",,Prof. Mirescu,,"0","1",./0.png
25.8732652872195,44.5519016621354,"7","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Prof. Mirescu,,"0","1",./0.png
25.8728385935368,44.5517871206367,"8","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"8",,Prof. Mirescu,,"0","1",./0.png
25.8725925019039,44.5513494115502,"9","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"10",,Prof. Mirescu,,"0","1",./0.png
25.8727152126526,44.5516263253729,"10","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Libertatii,,"0","1",./0.png
25.8725638431913,44.5515467521189,"11","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Libertatii,,"0","0",./0.png
25.8722604960452,44.5512940651714,"12","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Libertatii,,"0","1",./0.png
25.8720613305923,44.5513553644934,"13","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"10",,Libertatii,,"0","1",./0.png
25.8721941951143,44.5514345028315,"14","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"8",,Libertatii,,"0","1",./0.png
25.8717293616657,44.5511193523794,"15","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Libertatii,,"0","1",./0.png
25.8719387087144,44.5513139743059,"16","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"12",,Libertatii,,"0","1",./0.png
25.8715816015952,44.5510520638807,"17","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Libertatii,,"0","1",./0.png
25.8717956477138,44.5512784048709,"18","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"14",,Libertatii,,"0","1",./0.png
25.8716789855584,44.5512232548484,"19","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"16",,Libertatii,,"0","1",./0.png
25.8715457402504,44.5511816313468,"20","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"18",,Libertatii,,"0","0",./0.png
25.8709227853458,44.5508043755933,"21","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Libertatii,,"0","1",./0.png
25.8714284251463,44.5511271377218,"22","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"20",,Libertatii,,"0","1",./0.png
25.8713150845481,44.5510826051989,"23","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"22",,Libertatii,,"0","0",./0.png
25.8711448788248,44.5510159269588,"24","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"24",,Libertatii,,"0","1",./0.png
25.8706824337391,44.5507205567425,"25","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"9",,Libertatii,,"0","1",./0.png
25.8703971138165,44.5506116060378,"27","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"11",,Libertatii,,"0","1",./0.png
25.870866043177,44.5509081990559,"28","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"28",,Libertatii,,"0","1",./0.png
25.8707470933468,44.5508638937853,"29","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"30",,Libertatii,,"0","1",./0.png
25.8705833518126,44.5508042028828,"30","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"32",,Libertatii,,"0","1",./0.png
25.8704117294385,44.5507378683844,"31","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"34",,Libertatii,,"0","1",./0.png
25.8698489366419,44.5503913133848,"32","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"17",,Libertatii,,"0","1",./0.png
25.8700055110092,44.5504481788013,"33","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"15",,Libertatii,,"0","1",./0.png
25.8701878578418,44.550647021792,"34","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"36",,Libertatii,,"0","1",./0.png
25.8675694338326,44.5494500134964,"35","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"19",,Libertatii,,"0","1",./0.png
25.8699188961491,44.5505704232778,"36","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"38",,Libertatii,,"0","1",./0.png
25.8694758655436,44.5503795796538,"39","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"44",,Libertatii,,"0","1",./0.png
25.8693756589491,44.5503419586196,"40","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"46",,Libertatii,,"0","1",./0.png
25.8692194543535,44.5502733254292,"42","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"48",,Libertatii,,"0","1",./0.png
25.8690419342032,44.5501962674793,"43","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"50",,Libertatii,,"0","1",./0.png
25.8688367204245,44.550122760765,"44","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"52",,Libertatii,,"0","1",./0.png
25.8686739353524,44.5500492562599,"45","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"54",,Libertatii,,"0","1",./0.png
25.8690011653782,44.5497689501024,"46","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Orhideelor,,"0","1",./0.png
25.8674081939985,44.54932102938,"47","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"21",,Libertatii,,"0","1",./0.png
25.8657874997495,44.5465485795967,"61","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Amazoanelor,,"0","0",./0.png
25.8656716920249,44.5467994189243,"62","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Amazoanelor,,"0","0",./0.png
25.8658541221459,44.5462892347089,"64","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Amazoanelor,,"0","1",./0.png
25.865926206195,44.546117910351,"65","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Amazoanelor,,"0","1",./0.png
25.8675499493349,44.5463403689558,"66","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"28",,Pinului,,"0","1",./0.png
25.8680896814071,44.5462410768966,"67","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"17",,Pinului,,"0","1",./0.png
25.8682689932429,44.5464626904278,"68","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"26",,Pinului,,"0","1",./0.png
25.8684203255344,44.5464665327719,"69","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"24",,Pinului,,"0","1",./0.png
25.8684720371976,44.546266172671,"70","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"15",,Pinului,,"0","1",./0.png
25.8687309306773,44.5463183447859,"71","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"13",,Pinului,,"0","1",./0.png
25.8686875405635,44.5464992681573,"72","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"22",,Pinului,,"0","1",./0.png
25.868870266767,44.5465360649775,"73","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"20",,Pinului,,"0","1",./0.png
25.8691374810034,44.5465793141399,"74","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"18",,Pinului,,"0","1",./0.png
25.8684634235546,44.548274270036,"75","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"16",,Orhideelor,,"0","0",./0.png
25.8684756492041,44.5485200293444,"76","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"14",,Orhideelor,,"0","0",./0.png
25.868611004755,44.548707486161,"78","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"12",,Orhideelor,,"0","0",./0.png
25.8689512290358,44.5493453610102,"79","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"6",,Orhideelor,,"0","1",./0.png
25.8691439163394,44.5493103506421,"80","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Orhideelor,,"0","1",./0.png
25.8690116013408,44.5495805899422,"81","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Orhideelor,,"0","1",./0.png
25.8691783952074,44.5494299637512,"82","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Orhideelor,,"0","1",./0.png
25.8692219715024,44.5495612689811,"83","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Orhideelor,,"0","1",./0.png
25.8728801686497,44.5512082063423,"84","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"15",,Prof. Mirescu,,"0","1",./0.png
25.8729163787928,44.5513102277192,"85","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"13",,Prof. Mirescu,,"0","1",./0.png
25.8729432012273,44.5514153547952,"86","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"11",,Prof. Mirescu,,"0","1",./0.png
25.8734651468221,44.5516356331765,"87","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"9",,Prof. Mirescu,,"0","1",./0.png
25.8732654006647,44.5510607890456,"88","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"1",,Orientului,,"0","1",./0.png
25.8734731949599,44.5509393737535,"89","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"2",,Orientului,,"0","1",./0.png
25.8733079629839,44.5509215065963,"90","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"3",,Orientului,,"0","1",./0.png
25.8726420664661,44.5508359465113,"91","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"19",,Prof. Mirescu,,"0","1",./0.png
25.8724027348563,44.5509222112768,"92","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"16",,Prof. Mirescu,,"0","1",./0.png
25.873437732407,44.5507470782621,"93","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"1",,Sperantei,,"0","1",./0.png
25.8733917998698,44.5506682320595,"94","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"3",,Sperantei,,"0","1",./0.png
25.873787090612,44.5505678821888,"95","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"2",,Sperantei,,"0","1",./0.png
25.8723081876693,44.5507908020138,"96","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"18",,Prof. Mirescu,,"0","1",./0.png
25.8722223560434,44.5506068275694,"97","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"20",,Prof. Mirescu,,"0","1",./0.png
25.8724505877892,44.5504897705505,"98","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"27",,Prof. Mirescu,,"0","1",./0.png
25.8720521829745,44.5501968220176,"99","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"29",,Prof. Mirescu,,"0","1",./0.png
25.8719169194066,44.5503652710417,"100","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"24",,Prof. Mirescu,,"0","1",./0.png
25.8718727179895,44.5500775306936,"101","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"31",,Prof. Mirescu,,"0","1",./0.png
25.8711293566027,44.5497407067122,"102","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"32",,Prof. Mirescu,,"0","1",./0.png
25.8707973194242,44.5495535594894,"103","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Anemonelor,,"0","1",./0.png
25.8711464557644,44.5495476489938,"104","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"34",,Prof. Mirescu,,"0","1",./0.png
25.8714401578336,44.5495985416469,"105","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"37",,Prof. Mirescu,,"0","1",./0.png
25.8715219637965,44.5493593703195,"106","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"41",,Prof. Mirescu,,"0","1",./0.png
25.8712725194754,44.549233690575,"107","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"36",,Prof. Mirescu,,"0","1",./0.png
25.8715903616422,44.5489328724085,"108","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"47",,Prof. Mirescu,,"0","1",./0.png
25.8715990784053,44.5490504284775,"109","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"45",,Prof. Mirescu,,"0","1",./0.png
25.8712611205664,44.5488358645382,"110","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"42",,Prof. Mirescu,,"0","1",./0.png
25.8717396262707,44.5487860076296,"111","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Tudor Vladimirescu,,"0","1",./0.png
25.8718184588617,44.5485998166656,"112","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Tudor Vladimirescu,,"0","1",./0.png
25.8719236255318,44.5487560601251,"113","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Tudor Vladimirescu,,"0","1",./0.png
25.8719866966047,44.5485693987005,"114","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Tudor Vladimirescu,,"0","1",./0.png
25.8721690477556,44.5487149631405,"115","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Tudor Vladimirescu,,"0","1",./0.png
25.8723222687286,44.5487058839953,"116","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Tudor Vladimirescu,,"0","1",./0.png
25.8724805187693,44.5487008661861,"117","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"9",,Tudor Vladimirescu,,"0","1",./0.png
25.8725348344829,44.5491228259967,"118","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"1",,Paunilor,,"0","1",./0.png
25.8729211810512,44.5493381492043,"119","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"2",,Paunilor,,"0","1",./0.png
25.8724711326272,44.5484681426454,"120","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Stejarului,,"0","1",./0.png
25.872695766692,44.5483682662667,"121","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Stejarului,,"0","1",./0.png
25.8724707962901,44.5482645679735,"122","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Stejarului,,"0","1",./0.png
25.8726848129389,44.5482270329779,"124","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Stejarului,,"0","1",./0.png
25.8724560022823,44.5480294400445,"125","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"6",,Stejarului,,"0","1",./0.png
25.872674429465,44.5480935398776,"126","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Stejarului,,"0","1",./0.png
25.8723969078249,44.5478549556351,"127","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"8",,Stejarului,,"0","1",./0.png
25.8722568393525,44.5477258713485,"128","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"10",,Stejarului,,"0","1",./0.png
25.8727655033176,44.5476614854828,"129","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Piersicului,,"0","1",./0.png
25.8730964215578,44.5477606458818,"130","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Piersicului,,"0","1",./0.png
25.8733639720175,44.5475565907061,"131","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Piersicului,,"0","1",./0.png
25.8734504731396,44.547478217312,"132","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Piersicului,,"0","1",./0.png
25.8733582723162,44.5473740395473,"133","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Piersicului,,"0","1",./0.png
25.8734997592522,44.5472464443046,"134","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"6",,Piersicului,,"0","1",./0.png
25.8736140883012,44.5472887367136,"135","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Piersicului,,"0","1",./0.png
25.8736908662244,44.5470674769774,"136","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"8",,Piersicului,,"0","1",./0.png
25.8726606082736,44.5478761742791,"137","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Stejarului,,"0","1",./0.png
25.872104084753,44.5475138733169,"138","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"14",,Stejarului,,"0","1",./0.png
25.8724932167784,44.5476227274894,"139","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"9",,Stejarului,,"0","1",./0.png
25.872020151699,44.5473220809833,"140","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"16",,Stejarului,,"0","1",./0.png
25.8721844698077,44.5476086789643,"141","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"12",,Stejarului,,"0","1",./0.png
25.8723192410821,44.5474023366245,"142","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"11",,Stejarului,,"0","1",./0.png
25.8719207937574,44.5471120224189,"143","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"18",,Stejarului,,"0","1",./0.png
25.8722047239681,44.5471910401512,"144","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"13",,Stejarului,,"0","1",./0.png
25.8721026171531,44.5469834951405,"145","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"15",,Stejarului,,"0","1",./0.png
25.8720048629063,44.5466976135642,"146","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Prof. Ionescu,,"0","1",./0.png
25.8721507355658,44.5454031956365,"147","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Prof. Ionescu,,"0","1",./0.png
25.8720180278678,44.5465824587622,"148","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Prof. Ionescu,,"0","1",./0.png
25.8722789588066,44.545402203855,"149","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Prof. Ionescu,,"0","1",./0.png
25.8720358827302,44.5464726713617,"150","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"5",,Prof. Ionescu,,"0","1",./0.png
25.8720595145567,44.5462840900588,"152","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"7",,Prof. Ionescu,,"0","1",./0.png
25.8720664761303,44.5461913323162,"155","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"9",,Prof. Ionescu,,"0","1",./0.png
25.8721086631072,44.5460315149836,"156","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"11",,Prof. Ionescu,,"0","1",./0.png
25.8721168480727,44.545881431432,"157","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"13",,Prof. Ionescu,,"0","1",./0.png
25.872151337242,44.5457655338881,"159","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"15",,Prof. Ionescu,,"0","1",./0.png
25.8722608462027,44.5456331069588,"163","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"17",,Prof. Ionescu,,"0","1",./0.png
25.8724738819202,44.5455257957102,"164","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"19",,Prof. Ionescu,,"0","1",./0.png
25.8726777405192,44.5453647280774,"165","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"21",,Prof. Ionescu,,"0","1",./0.png
25.8728153026815,44.545244045555,"168","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"23",,Prof. Ionescu,,"0","1",./0.png
25.8735680922135,44.5452501775018,"170","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"25",,Prof. Ionescu,,"0","1",./0.png
25.8739592101736,44.5453049627614,"172","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"27",,Prof. Ionescu,,"0","1",./0.png
25.8752156453772,44.5454327785471,"173","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"31",,Prof. Ionescu,,"0","1",./0.png
25.8745431458919,44.5453901487615,"174","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"29",,Prof. Ionescu,,"0","1",./0.png
25.8767747354161,44.546076333845,"176","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"2",,Afinelor,,"0","1",./0.png
25.8767122954584,44.5463701224199,"177","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"4",,Afinelor,,"0","1",./0.png
25.8743429780488,44.5470982998452,"198","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"12",,Deputatului,,"0","1",./0.png
25.875001994135,44.5486686096281,"207","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"3",,Deputatului,,"0","1",./0.png
25.8749152945761,44.5488626255984,"209","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Deputatului,,"0","1",./0.png
25.8741310074677,44.549944867387,"214","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"2",,Muzelor,,"0","1",./0.png
25.8737911029252,44.5500515763254,"215","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Intrarea,"1",,Muzelor,,"0","1",./0.png
25.8749213288571,44.5491593829384,"216","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"22",,Tudor Vladimirescu,,"0","1",./0.png
25.8750614740831,44.5492339298371,"217","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"24",,Tudor Vladimirescu,,"0","1",./0.png
25.8746189100443,44.5489995350054,"218","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"20",,Tudor Vladimirescu,,"0","1",./0.png
25.8745252812367,44.5491757004755,"219","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"25",,Tudor Vladimirescu,,"0","1",./0.png
25.8743512397212,44.5490973044792,"220","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"23",,Tudor Vladimirescu,,"0","1",./0.png
25.87516071612,44.5492905570628,"221","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"26",,Tudor Vladimirescu,,"0","1",./0.png
25.8753223190727,44.5493524413448,"222","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"28",,Tudor Vladimirescu,,"0","1",./0.png
25.8748144945497,44.5493110177786,"223","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"27",,Tudor Vladimirescu,,"0","1",./0.png
25.8750701963046,44.5494426073426,"224","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"29",,Tudor Vladimirescu,,"0","1",./0.png
25.8757404082701,44.5494852870458,"225","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"32",,Tudor Vladimirescu,,"0","1",./0.png
25.8758845778681,44.5495311632929,"226","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"34",,Tudor Vladimirescu,,"0","1",./0.png
25.8752583298458,44.5495308604971,"227","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"31",,Tudor Vladimirescu,,"0","1",./0.png
25.8760582508017,44.5495997370687,"228","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"36",,Tudor Vladimirescu,,"0","1",./0.png
25.8755633939053,44.5496082378935,"229","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"33",,Tudor Vladimirescu,,"0","1",./0.png
25.8763868214621,44.5497000878391,"230","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"38",,Tudor Vladimirescu,,"0","1",./0.png
25.8758603977898,44.5497056132382,"231","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"35",,Tudor Vladimirescu,,"0","1",./0.png
25.8766919621587,44.5497858227095,"232","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"40",,Tudor Vladimirescu,,"0","1",./0.png
25.8761714941802,44.5498128468469,"233","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"37",,Tudor Vladimirescu,,"0","1",./0.png
25.8769777608023,44.5498651514893,"234","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"42",,Tudor Vladimirescu,,"0","1",./0.png
25.8765859153094,44.5499312376405,"235","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"41",,Tudor Vladimirescu,,"0","1",./0.png
25.8772276939738,44.5499507274304,"236","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"44",,Tudor Vladimirescu,,"0","1",./0.png
25.8774263604003,44.5500187662811,"237","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"46",,Tudor Vladimirescu,,"0","0",./0.png
25.8771548140544,44.5501241839762,"238","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"45",,Tudor Vladimirescu,,"0","0",./0.png
25.8777128828379,44.5501086240184,"239","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"50",,Tudor Vladimirescu,,"0","1",./0.png
25.8775743206894,44.5500702359613,"240","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"48",,Tudor Vladimirescu,,"0","0",./0.png
25.8778793710082,44.5501687197111,"241","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"52",,Tudor Vladimirescu,,"0","0",./0.png
25.8781071763085,44.5502283368158,"242","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"54",,Tudor Vladimirescu,,"0","1",./0.png
25.8777764988855,44.5503047545319,"243","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"49",,Tudor Vladimirescu,,"0","1",./0.png
25.8774462178724,44.550219605199,"244","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"47",,Tudor Vladimirescu,,"0","0",./0.png
25.877985753057,44.5507869793327,"245","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Nucilor,,"0","1",./0.png
25.8788343368353,44.5500204953035,"259","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"2",,Amurgului,,"0","1",./0.png
25.8791696131667,44.549697937458,"260","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"4",,Amurgului,,"0","1",./0.png
25.8796175421232,44.5494563767694,"261","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"1",,Amurgului,,"0","1",./0.png
25.8756123406857,44.5454875138956,"291","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"33",,Prof. Ionescu,,"0","1",./0.png
25.8758753042679,44.543985107789,"293","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"36",,Vulturilor,,"0","1",./0.png
25.8754152813993,44.5438139409224,"297","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"34",,Vulturilor,,"0","0",./0.png
25.8745834874213,44.543638428241,"298","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"29",,Vulturilor,,"0","1",./0.png
25.875025599819,44.5436636385552,"304","0","0",,Dambovita,Gulia,"105561",,Tartasesti,Strada,"32",,Vulturilor,,"0","1",./0.png
